kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;1000000;8;8;1024;0.28784;6.9483
no_shared2;1000000;8;16;1024;0.1512;13.2275
no_shared2;1000000;8;32;1024;0.079744;25.0803
no_shared2;1000000;8;64;1024;0.071712;27.8893
no_shared2;1000000;8;128;1024;0.075712;26.4159
no_shared2;1000000;8;256;1024;0.07424;26.9397
no_shared2;1000000;8;512;1024;0.077216;25.9014
no_shared2;1000000;9;8;16;11.4398;0.199805
no_shared2;1000000;9;16;16;5.72416;0.399312
no_shared2;1000000;9;32;16;2.86797;0.796985
no_shared2;1000000;9;64;16;1.44179;1.58534
no_shared2;1000000;9;128;16;0.732256;3.12149
no_shared2;1000000;9;256;16;0.375968;6.07958
no_shared2;1000000;9;512;16;0.201696;11.3325
no_shared2;1000000;9;8;32;6.48515;0.352456
no_shared2;1000000;9;16;32;3.24611;0.704143
no_shared2;1000000;9;32;32;1.6329;1.3998
no_shared2;1000000;9;64;32;0.829376;2.75596
no_shared2;1000000;9;128;32;0.417792;5.47097
no_shared2;1000000;9;256;32;0.2232;10.2407
no_shared2;1000000;9;512;32;0.119968;19.0528
no_shared2;1000000;9;8;64;3.25325;0.702599
no_shared2;1000000;9;16;64;1.63021;1.40211
no_shared2;1000000;9;32;64;0.82448;2.77233
no_shared2;1000000;9;64;64;0.417888;5.46971
no_shared2;1000000;9;128;64;0.223776;10.2144
no_shared2;1000000;9;256;64;0.12016;19.0224
no_shared2;1000000;9;512;64;0.07376;30.9887
no_shared2;1000000;9;8;128;1.6479;1.38705
no_shared2;1000000;9;16;128;0.830624;2.75182
no_shared2;1000000;9;32;128;0.422272;5.41293
no_shared2;1000000;9;64;128;0.222144;10.2894
no_shared2;1000000;9;128;128;0.116736;19.5803
no_shared2;1000000;9;256;128;0.075904;30.1134
no_shared2;1000000;9;512;128;0.062464;36.5927
no_shared2;1000000;9;8;256;0.839104;2.72401
no_shared2;1000000;9;16;256;0.428608;5.33291
no_shared2;1000000;9;32;256;0.22528;10.1462
no_shared2;1000000;9;64;256;0.117568;19.4418
no_shared2;1000000;9;128;256;0.074048;30.8682
no_shared2;1000000;9;256;256;0.062656;36.4806
no_shared2;1000000;9;512;256;0.078176;29.2382
no_shared2;1000000;9;8;512;0.441952;5.17189
no_shared2;1000000;9;16;512;0.228832;9.98867
no_shared2;1000000;9;32;512;0.12288;18.6013
no_shared2;1000000;9;64;512;0.073952;30.9083
no_shared2;1000000;9;128;512;0.06144;37.2026
no_shared2;1000000;9;256;512;0.06144;37.2026
no_shared2;1000000;9;512;512;0.0672;34.0138
no_shared2;1000000;9;8;1024;0.260096;8.78802
no_shared2;1000000;9;16;1024;0.137536;16.6191
no_shared2;1000000;9;32;1024;0.080224;28.4918
no_shared2;1000000;9;64;1024;0.065536;34.8774
no_shared2;1000000;9;128;1024;0.062144;36.7812
no_shared2;1000000;9;256;1024;0.065536;34.8774
no_shared2;1000000;9;512;1024;0.07168;31.8879
no_shared2;1000000;10;8;16;10.8828;0.245035
no_shared2;1000000;10;16;16;5.45171;0.489144
no_shared2;1000000;10;32;16;2.72813;0.977473
no_shared2;1000000;10;64;16;1.37779;1.93547
no_shared2;1000000;10;128;16;0.691104;3.85857
no_shared2;1000000;10;256;16;0.356;7.49065
no_shared2;1000000;10;512;16;0.187392;14.2304
no_shared2;1000000;10;8;32;6.06848;0.43943
no_shared2;1000000;10;16;32;3.04221;0.876558
no_shared2;1000000;10;32;32;1.52986;1.74309
no_shared2;1000000;10;64;32;0.77008;3.46285
no_shared2;1000000;10;128;32;0.393216;6.7817
no_shared2;1000000;10;256;32;0.204608;13.0331
no_shared2;1000000;10;512;32;0.109792;24.2884
no_shared2;1000000;10;8;64;3.04979;0.874378
no_shared2;1000000;10;16;64;1.53395;1.73843
no_shared2;1000000;10;32;64;0.77552;3.43856
no_shared2;1000000;10;64;64;0.39376;6.77233
no_shared2;1000000;10;128;64;0.206848;12.8919
no_shared2;1000000;10;256;64;0.11136;23.9464
no_shared2;1000000;10;512;64;0.067776;39.3454
no_shared2;1000000;10;8;128;1.54154;1.72988
no_shared2;1000000;10;16;128;0.777952;3.42781
no_shared2;1000000;10;32;128;0.397312;6.71178
no_shared2;1000000;10;64;128;0.205344;12.9864
no_shared2;1000000;10;128;128;0.111424;23.9327
no_shared2;1000000;10;256;128;0.068064;39.1789
no_shared2;1000000;10;512;128;0.053088;50.2312
no_shared2;1000000;10;8;256;0.790304;3.37424
no_shared2;1000000;10;16;256;0.403712;6.60538
no_shared2;1000000;10;32;256;0.2072;12.87
no_shared2;1000000;10;64;256;0.110656;24.0988
no_shared2;1000000;10;128;256;0.068704;38.8139
no_shared2;1000000;10;256;256;0.055296;48.2254
no_shared2;1000000;10;512;256;0.054272;49.1353
no_shared2;1000000;10;8;512;0.41968;6.35406
no_shared2;1000000;10;16;512;0.21504;12.4008
no_shared2;1000000;10;32;512;0.11264;23.6743
no_shared2;1000000;10;64;512;0.069504;38.3672
no_shared2;1000000;10;128;512;0.05328;50.0502
no_shared2;1000000;10;256;512;0.055136;48.3654
no_shared2;1000000;10;512;512;0.057344;46.5031
no_shared2;1000000;10;8;1024;0.237984;11.2053
no_shared2;1000000;10;16;1024;0.126528;21.0757
no_shared2;1000000;10;32;1024;0.07248;36.7918
no_shared2;1000000;10;64;1024;0.054752;48.7046
no_shared2;1000000;10;128;1024;0.055712;47.8653
no_shared2;1000000;10;256;1024;0.059392;44.8995
no_shared2;1000000;10;512;1024;0.065536;40.6902
no_shared2;1000000;11;8;16;10.1684;0.3147
no_shared2;1000000;11;16;16;5.09296;0.628318
no_shared2;1000000;11;32;16;2.54826;1.25576
no_shared2;1000000;11;64;16;1.28214;2.49582
no_shared2;1000000;11;128;16;0.651616;4.91087
no_shared2;1000000;11;256;16;0.331776;9.64506
no_shared2;1000000;11;512;16;0.178176;17.9598
no_shared2;1000000;11;8;32;5.63331;0.568049
no_shared2;1000000;11;16;32;2.82138;1.1342
no_shared2;1000000;11;32;32;1.41754;2.25744
no_shared2;1000000;11;64;32;0.716448;4.46648
no_shared2;1000000;11;128;32;0.365344;8.75887
no_shared2;1000000;11;256;32;0.190464;16.8011
no_shared2;1000000;11;512;32;0.10448;30.6279
no_shared2;1000000;11;8;64;2.82829;1.13143
no_shared2;1000000;11;16;64;1.49997;2.13338
no_shared2;1000000;11;32;64;0.718848;4.45157
no_shared2;1000000;11;64;64;0.363264;8.80902
no_shared2;1000000;11;128;64;0.190464;16.8011
no_shared2;1000000;11;256;64;0.1024;31.25
no_shared2;1000000;11;512;64;0.06016;53.1915
no_shared2;1000000;11;8;128;1.42678;2.24281
no_shared2;1000000;11;16;128;0.722176;4.43105
no_shared2;1000000;11;32;128;0.365024;8.76655
no_shared2;1000000;11;64;128;0.190464;16.8011
no_shared2;1000000;11;128;128;0.1024;31.25
no_shared2;1000000;11;256;128;0.06144;52.0833
no_shared2;1000000;11;512;128;0.04576;69.9301
no_shared2;1000000;11;8;256;0.730592;4.38001
no_shared2;1000000;11;16;256;0.370688;8.6326
no_shared2;1000000;11;32;256;0.190368;16.8095
no_shared2;1000000;11;64;256;0.1024;31.25
no_shared2;1000000;11;128;256;0.06;53.3333
no_shared2;1000000;11;256;256;0.046752;68.4463
no_shared2;1000000;11;512;256;0.0472;67.7966
no_shared2;1000000;11;8;512;0.389056;8.22504
no_shared2;1000000;11;16;512;0.200832;15.9337
no_shared2;1000000;11;32;512;0.106528;30.0391
no_shared2;1000000;11;64;512;0.061888;51.7063
no_shared2;1000000;11;128;512;0.047328;67.6133
no_shared2;1000000;11;256;512;0.050176;63.7755
