kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;6500;6;64;256;0.020064;0.518341
no_shared2;6500;6;128;256;0.018432;0.564236
no_shared2;6500;6;256;256;0.022048;0.471698
no_shared2;6500;6;512;256;0.022816;0.45582
no_shared2;6500;6;8;512;0.024544;0.423729
no_shared2;6500;6;16;512;0.023232;0.447658
no_shared2;6500;6;32;512;0.024576;0.423177
no_shared2;6500;6;64;512;0.023552;0.441576
no_shared2;6500;6;128;512;0.022528;0.461648
no_shared2;6500;6;256;512;0.026624;0.390625
no_shared2;6500;6;512;512;0.027808;0.373993
no_shared2;6500;6;8;1024;0.0272;0.382353
no_shared2;6500;6;16;1024;0.027072;0.384161
no_shared2;6500;6;32;1024;0.027168;0.382803
no_shared2;6500;6;64;1024;0.027552;0.377468
no_shared2;6500;6;128;1024;0.027072;0.384161
no_shared2;6500;6;256;1024;0.027808;0.373993
no_shared2;6500;6;512;1024;0.047104;0.220788
no_shared2;6500;7;8;16;0.052384;0.220831
no_shared2;6500;7;16;16;0.037312;0.310034
no_shared2;6500;7;32;16;0.02944;0.392935
no_shared2;6500;7;64;16;0.022912;0.504888
no_shared2;6500;7;128;16;0.018496;0.625433
no_shared2;6500;7;256;16;0.018752;0.616894
no_shared2;6500;7;512;16;0.02048;0.564844
no_shared2;6500;7;8;32;0.03568;0.324215
no_shared2;6500;7;16;32;0.028352;0.408014
no_shared2;6500;7;32;32;0.02048;0.564844
no_shared2;6500;7;64;32;0.02048;0.564844
no_shared2;6500;7;128;32;0.0184;0.628696
no_shared2;6500;7;256;32;0.016384;0.706055
no_shared2;6500;7;512;32;0.018592;0.622203
no_shared2;6500;7;8;64;0.024576;0.470703
no_shared2;6500;7;16;64;0.019488;0.593596
no_shared2;6500;7;32;64;0.018432;0.627604
no_shared2;6500;7;64;64;0.018848;0.613752
no_shared2;6500;7;128;64;0.017408;0.664522
no_shared2;6500;7;256;64;0.01712;0.675701
no_shared2;6500;7;512;64;0.021536;0.537147
