kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;6;64;16;0.004064;3.93701
no_shared;1000;6;128;16;0.004288;3.73134
no_shared;1000;6;256;16;0.00384;4.16667
no_shared;1000;6;512;16;0.00384;4.16667
no_shared;1000;6;8;32;0.003872;4.13223
no_shared;1000;6;16;32;0.00368;4.34783
no_shared;1000;6;32;32;0.004192;3.81679
no_shared;1000;6;64;32;0.002976;5.37634
no_shared;1000;6;128;32;0.003744;4.2735
no_shared;1000;6;256;32;0.003968;4.03226
no_shared;1000;6;512;32;0.00448;3.57143
no_shared;1000;6;8;64;0.003296;4.85437
no_shared;1000;6;16;64;0.003648;4.38596
no_shared;1000;6;32;64;0.003296;4.85437
no_shared;1000;6;64;64;0.00336;4.7619
no_shared;1000;6;128;64;0.003808;4.20168
no_shared;1000;6;256;64;0.003552;4.5045
no_shared;1000;6;512;64;0.003936;4.06504
no_shared;1000;6;8;128;0.003136;5.10204
no_shared;1000;6;16;128;0.003968;4.03226
no_shared;1000;6;32;128;0.003904;4.09836
no_shared;1000;6;64;128;0.003232;4.9505
no_shared;1000;6;128;128;0.003264;4.90196
no_shared;1000;6;256;128;0.00336;4.7619
no_shared;1000;6;512;128;0.004096;3.90625
no_shared;1000;6;8;256;0.003936;4.06504
no_shared;1000;6;16;256;0.017856;0.896057
no_shared;1000;6;32;256;0.018272;0.875657
no_shared;1000;6;64;256;0.004032;3.96825
no_shared;1000;6;128;256;0.003968;4.03226
no_shared;1000;6;256;256;0.003776;4.23729
no_shared;1000;6;512;256;0.003904;4.09836
no_shared;1000;6;8;512;0.003968;4.03226
no_shared;1000;6;16;512;0.003296;4.85437
no_shared;1000;6;32;512;0.003392;4.71698
no_shared;1000;6;64;512;0.003456;4.62963
no_shared;1000;6;128;512;0.003584;4.46429
no_shared;1000;6;256;512;0.004128;3.87597
no_shared;1000;6;512;512;0.020352;0.786164
no_shared;1000;6;8;1024;0.004288;3.73134
no_shared;1000;6;16;1024;0.018272;0.875657
no_shared;1000;6;32;1024;0.018816;0.85034
no_shared;1000;6;64;1024;0.004256;3.7594
no_shared;1000;6;128;1024;0.015936;1.00402
no_shared;1000;6;256;1024;0.005344;2.99401
no_shared;1000;6;512;1024;0.006304;2.53807
no_shared;1000;7;8;16;0.006368;2.51256
no_shared;1000;7;16;16;0.00448;3.57143
no_shared;1000;7;32;16;0.003616;4.42478
no_shared;1000;7;64;16;0.003936;4.06504
no_shared;1000;7;128;16;0.00384;4.16667
no_shared;1000;7;256;16;0.00352;4.54545
no_shared;1000;7;512;16;0.00384;4.16667
no_shared;1000;7;8;32;0.004256;3.7594
no_shared;1000;7;16;32;0.018496;0.865052
no_shared;1000;7;32;32;0.01792;0.892857
no_shared;1000;7;64;32;0.01792;0.892857
no_shared;1000;7;128;32;0.003712;4.31034
no_shared;1000;7;256;32;0.01712;0.934579
no_shared;1000;7;512;32;0.004192;3.81679
no_shared;1000;7;8;64;0.004192;3.81679
no_shared;1000;7;16;64;0.00416;3.84615
no_shared;1000;7;32;64;0.003936;4.06504
no_shared;1000;7;64;64;0.003552;4.5045
no_shared;1000;7;128;64;0.004;4
no_shared;1000;7;256;64;0.003712;4.31034
no_shared;1000;7;512;64;0.004;4
no_shared;1000;7;8;128;0.003584;4.46429
no_shared;1000;7;16;128;0.003776;4.23729
no_shared;1000;7;32;128;0.003648;4.38596
no_shared;1000;7;64;128;0.003872;4.13223
no_shared;1000;7;128;128;0.003488;4.58716
no_shared;1000;7;256;128;0.003744;4.2735
no_shared;1000;7;512;128;0.00368;4.34783
no_shared;1000;7;8;256;0.016928;0.94518
no_shared;1000;7;16;256;0.015424;1.03734
no_shared;1000;7;32;256;0.003648;4.38596
no_shared;1000;7;64;256;0.003264;4.90196
no_shared;1000;7;128;256;0.003744;4.2735
no_shared;1000;7;256;256;0.00432;3.7037
no_shared;1000;7;512;256;0.003648;4.38596
no_shared;1000;7;8;512;0.003232;4.9505
no_shared;1000;7;16;512;0.004128;3.87597
no_shared;1000;7;32;512;0.00368;4.34783
no_shared;1000;7;64;512;0.003744;4.2735
no_shared;1000;7;128;512;0.003456;4.62963
no_shared;1000;7;256;512;0.004224;3.78788
no_shared;1000;7;512;512;0.004352;3.67647
