kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;5;256;32;0.021984;0.0611354
no_shared;1000;5;512;32;0.013216;0.101695
no_shared;1000;5;8;64;0.008992;0.149466
no_shared;1000;5;16;64;0.006944;0.193548
no_shared;1000;5;32;64;0.006176;0.217617
no_shared;1000;5;64;64;0.007136;0.188341
no_shared;1000;5;128;64;0.00736;0.182609
no_shared;1000;5;256;64;0.019968;0.0673077
no_shared;1000;5;512;64;0.021664;0.0620384
no_shared;1000;5;8;128;0.006496;0.206897
no_shared;1000;5;16;128;0.020352;0.0660377
no_shared;1000;5;32;128;0.006784;0.198113
no_shared;1000;5;64;128;0.006368;0.211055
no_shared;1000;5;128;128;0.006848;0.196262
no_shared;1000;5;256;128;0.007424;0.181034
no_shared;1000;5;512;128;0.023296;0.0576923
no_shared;1000;5;8;256;0.00656;0.204878
no_shared;1000;5;16;256;0.006016;0.223404
no_shared;1000;5;32;256;0.0064;0.21
no_shared;1000;5;64;256;0.005856;0.229508
no_shared;1000;5;128;256;0.00656;0.204878
no_shared;1000;5;256;256;0.006464;0.207921
no_shared;1000;5;512;256;0.020288;0.0662461
no_shared;1000;5;8;512;0.006624;0.202899
no_shared;1000;5;16;512;0.006784;0.198113
no_shared;1000;5;32;512;0.006144;0.21875
no_shared;1000;5;64;512;0.006592;0.203883
no_shared;1000;5;128;512;0.006944;0.193548
no_shared;1000;5;256;512;0.006912;0.194444
no_shared;1000;5;512;512;0.007264;0.185022
no_shared;1000;5;8;1024;0.007072;0.190045
no_shared;1000;5;16;1024;0.019776;0.0679612
no_shared;1000;5;32;1024;0.00704;0.190909
no_shared;1000;5;64;1024;0.00672;0.2
no_shared;1000;5;128;1024;0.006912;0.194444
no_shared;1000;5;256;1024;0.006944;0.193548
no_shared;1000;5;512;1024;0.0112;0.12
no_shared;1000;6;8;16;0.018816;0.085034
no_shared;1000;6;16;16;0.010912;0.146628
no_shared;1000;6;32;16;0.008608;0.185874
no_shared;1000;6;64;16;0.0072;0.222222
no_shared;1000;6;128;16;0.007168;0.223214
no_shared;1000;6;256;16;0.00768;0.208333
no_shared;1000;6;512;16;0.014848;0.107759
no_shared;1000;6;8;32;0.011616;0.137741
no_shared;1000;6;16;32;0.008096;0.197628
no_shared;1000;6;32;32;0.006176;0.259067
no_shared;1000;6;64;32;0.006944;0.230415
