kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000000;5;256;16;0.126912;126.072
no_shared;1000000;5;512;16;0.074944;213.493
no_shared;1000000;5;8;32;1.5545;10.2927
no_shared;1000000;5;16;32;0.786432;20.3451
no_shared;1000000;5;32;32;0.403456;39.6574
no_shared;1000000;5;64;32;0.21504;74.4048
no_shared;1000000;5;128;32;0.12064;132.626
no_shared;1000000;5;256;32;0.072832;219.684
no_shared;1000000;5;512;32;0.049664;322.165
no_shared;1000000;5;8;64;0.79456;20.1369
no_shared;1000000;5;16;64;0.40768;39.2465
no_shared;1000000;5;32;64;0.216704;73.8334
no_shared;1000000;5;64;64;0.12128;131.926
no_shared;1000000;5;128;64;0.072928;219.394
no_shared;1000000;5;256;64;0.049152;325.521
no_shared;1000000;5;512;64;0.046496;344.116
no_shared;1000000;5;8;128;0.418304;38.2497
no_shared;1000000;5;16;128;0.225088;71.0833
no_shared;1000000;5;32;128;0.124096;128.932
no_shared;1000000;5;64;128;0.07232;221.239
no_shared;1000000;5;128;128;0.049152;325.521
no_shared;1000000;5;256;128;0.048864;327.439
no_shared;1000000;5;512;128;0.054752;292.227
no_shared;1000000;5;8;256;0.231328;69.1659
no_shared;1000000;5;16;256;0.128256;124.751
no_shared;1000000;5;32;256;0.074912;213.584
no_shared;1000000;5;64;256;0.04976;321.543
no_shared;1000000;5;128;256;0.045824;349.162
no_shared;1000000;5;256;256;0.05264;303.951
no_shared;1000000;5;512;256;0.0488;327.869
no_shared;1000000;5;8;512;0.136768;116.986
no_shared;1000000;5;16;512;0.079392;201.532
no_shared;1000000;5;32;512;0.050848;314.663
no_shared;1000000;5;64;512;0.047104;339.674
no_shared;1000000;5;128;512;0.04896;326.797
no_shared;1000000;5;256;512;0.047104;339.674
no_shared;1000000;5;512;512;0.047104;339.674
no_shared;1000000;5;8;1024;0.08752;182.815
no_shared;1000000;5;16;1024;0.053024;301.75
no_shared;1000000;5;32;1024;0.047104;339.674
no_shared;1000000;5;64;1024;0.047776;334.896
no_shared;1000000;5;128;1024;0.046976;340.599
no_shared;1000000;5;256;1024;0.047104;339.674
no_shared;1000000;5;512;1024;0.046816;341.764
no_shared;1000000;6;8;16;3.08634;5.18414
no_shared;1000000;6;16;16;1.55734;10.2739
no_shared;1000000;6;32;16;0.794528;20.1377
no_shared;1000000;6;64;16;0.41296;38.7447
no_shared;1000000;6;128;16;0.224576;71.2454
no_shared;1000000;6;256;16;0.126112;126.871
no_shared;1000000;6;512;16;0.075136;212.947
no_shared;1000000;6;8;32;1.55242;10.3065
no_shared;1000000;6;16;32;0.785024;20.3815
no_shared;1000000;6;32;32;0.403456;39.6574
no_shared;1000000;6;64;32;0.213088;75.0863
no_shared;1000000;6;128;32;0.121024;132.205
no_shared;1000000;6;256;32;0.071616;223.414
no_shared;1000000;6;512;32;0.051392;311.333
no_shared;1000000;6;8;64;0.789056;20.2774
no_shared;1000000;6;16;64;0.408864;39.1328
no_shared;1000000;6;32;64;0.21536;74.2942
no_shared;1000000;6;64;64;0.12032;132.979
no_shared;1000000;6;128;64;0.07168;223.214
no_shared;1000000;6;256;64;0.049408;323.834
no_shared;1000000;6;512;64;0.045856;348.918
no_shared;1000000;6;8;128;0.418816;38.2029
no_shared;1000000;6;16;128;0.2232;71.6846
no_shared;1000000;6;32;128;0.12464;128.37
no_shared;1000000;6;64;128;0.071744;223.015
no_shared;1000000;6;128;128;0.049632;322.373
no_shared;1000000;6;256;128;0.046784;341.997
no_shared;1000000;6;512;128;0.047104;339.674
no_shared;1000000;6;8;256;0.229376;69.7545
no_shared;1000000;6;16;256;0.127328;125.66
no_shared;1000000;6;32;256;0.07808;204.918
no_shared;1000000;6;64;256;0.049856;320.924
no_shared;1000000;6;128;256;0.046688;342.7
no_shared;1000000;6;256;256;0.047104;339.674
no_shared;1000000;6;512;256;0.05536;289.017
no_shared;1000000;6;8;512;0.135904;117.73
no_shared;1000000;6;16;512;0.080576;198.57
no_shared;1000000;6;32;512;0.051648;309.789
no_shared;1000000;6;64;512;0.047104;339.674
no_shared;1000000;6;128;512;0.047456;337.154
no_shared;1000000;6;256;512;0.047136;339.443
no_shared;1000000;6;512;512;0.047424;337.382
no_shared;1000000;6;8;1024;0.086016;186.012
no_shared;1000000;6;16;1024;0.052128;306.937
no_shared;1000000;6;32;1024;0.046944;340.832
no_shared;1000000;6;64;1024;0.047456;337.154
no_shared;1000000;6;128;1024;0.046784;341.997
no_shared;1000000;6;256;1024;0.048224;331.785
no_shared;1000000;6;512;1024;0.049472;323.415
no_shared;1000000;7;8;16;3.08806;5.18124
no_shared;1000000;7;16;16;1.55648;10.2796
no_shared;1000000;7;32;16;0.793952;20.1524
no_shared;1000000;7;64;16;0.411648;38.8682
no_shared;1000000;7;128;16;0.22384;71.4796
no_shared;1000000;7;256;16;0.125248;127.747
no_shared;1000000;7;512;16;0.075776;211.149
no_shared;1000000;7;8;32;1.55254;10.3057
no_shared;1000000;7;16;32;0.786432;20.3451
no_shared;1000000;7;32;32;0.404128;39.5914
no_shared;1000000;7;64;32;0.21376;74.8503
no_shared;1000000;7;128;32;0.120608;132.661
no_shared;1000000;7;256;32;0.070528;226.86
no_shared;1000000;7;512;32;0.049344;324.254
no_shared;1000000;7;8;64;0.79232;20.1939
no_shared;1000000;7;16;64;0.407552;39.2588
no_shared;1000000;7;32;64;0.215904;74.107
no_shared;1000000;7;64;64;0.120128;133.191
no_shared;1000000;7;128;64;0.07296;219.298
no_shared;1000000;7;256;64;0.049152;325.521
no_shared;1000000;7;512;64;0.046816;341.764
