kernel;element_count;repeat;block_count;thread_count;time_ms;throughput;length
no-run-length;10000;5;128;64;0.010912;32.5161;194816
no-run-length;10000;5;256;64;0.009664;36.7152;194816
no-run-length;10000;5;512;64;0.01024;34.65;194816
no-run-length;10000;5;8;128;0.032736;10.8387;194816
no-run-length;10000;5;16;128;0.019968;17.7692;194816
no-run-length;10000;5;32;128;0.014528;24.4229;194816
no-run-length;10000;5;64;128;0.012288;28.875;194816
no-run-length;10000;5;128;128;0.008864;40.0289;194816
no-run-length;10000;5;256;128;0.010208;34.7586;194816
no-run-length;10000;5;512;128;0.009024;39.3191;194816
no-run-length;10000;5;8;256;0.022144;16.0231;194816
no-run-length;10000;5;16;256;0.016;22.176;194816
no-run-length;10000;5;32;256;0.012544;28.2857;194816
no-run-length;10000;5;64;256;0.011296;31.4108;194816
no-run-length;10000;5;128;256;0.010528;33.7021;194816
no-run-length;10000;5;256;256;0.011488;30.8858;194816
no-run-length;10000;5;512;256;0.011008;32.2326;194816
no-run-length;10000;5;8;512;0.018432;19.25;194816
no-run-length;10000;5;16;512;0.015392;23.052;194816
no-run-length;10000;5;32;512;0.011072;32.0462;194816
no-run-length;10000;5;64;512;0.011488;30.8858;194816
no-run-length;10000;5;128;512;0.010688;33.1976;194816
no-run-length;10000;5;256;512;0.014048;25.2574;194816
no-run-length;10000;5;512;512;0.014304;24.8054;194816
no-run-length;10000;5;8;1024;0.021504;16.5;194816
no-run-length;10000;5;16;1024;0.014112;25.1429;194816
no-run-length;10000;5;32;1024;0.014592;24.3158;194816
no-run-length;10000;5;64;1024;0.012736;27.8593;194816
no-run-length;10000;5;128;1024;0.014336;24.75;194816
no-run-length;10000;5;256;1024;0.01536;23.1;194816
no-run-length;10000;5;512;1024;0.014336;24.75;194816
no-run-length;10000;6;8;16;0.2072;1.71394;195129
no-run-length;10000;6;16;16;0.109856;3.23268;195129
no-run-length;10000;6;32;16;0.058592;6.06105;195129
no-run-length;10000;6;64;16;0.03152;11.2668;195129
no-run-length;10000;6;128;16;0.018848;18.8417;195129
no-run-length;10000;6;256;16;0.013792;25.7489;195129
no-run-length;10000;6;512;16;0.012288;28.9005;195129
no-run-length;10000;6;8;32;0.112544;3.15547;195129
no-run-length;10000;6;16;32;0.058304;6.09099;195129
no-run-length;10000;6;32;32;0.032576;10.9016;195129
no-run-length;10000;6;64;32;0.018688;19.0031;195129
no-run-length;10000;6;128;32;0.014336;24.7718;195129
no-run-length;10000;6;256;32;0.01088;32.6405;195129
no-run-length;10000;6;512;32;0.01024;34.6806;195129
no-run-length;10000;6;8;64;0.059136;6.00529;195129
no-run-length;10000;6;16;64;0.032672;10.8695;195129
no-run-length;10000;6;32;64;0.018432;19.267;195129
no-run-length;10000;6;64;64;0.014336;24.7718;195129
no-run-length;10000;6;128;64;0.011264;31.5278;195129
no-run-length;10000;6;256;64;0.008192;43.3507;195129
no-run-length;10000;6;512;64;0.01024;34.6806;195129
no-run-length;10000;6;8;128;0.032768;10.8377;195129
no-run-length;10000;6;16;128;0.020896;16.9951;195129
no-run-length;10000;6;32;128;0.015136;23.4625;195129
no-run-length;10000;6;64;128;0.012256;28.9759;195129
no-run-length;10000;6;128;128;0.009184;38.6682;195129
no-run-length;10000;6;256;128;0.01024;34.6806;195129
no-run-length;10000;6;512;128;0.010432;34.0423;195129
no-run-length;10000;6;8;256;0.021504;16.5146;195129
no-run-length;10000;6;16;256;0.014944;23.764;195129
no-run-length;10000;6;32;256;0.013504;26.2981;195129
no-run-length;10000;6;64;256;0.011264;31.5278;195129
no-run-length;10000;6;128;256;0.01024;34.6806;195129
no-run-length;10000;6;256;256;0.011808;30.0753;195129
no-run-length;10000;6;512;256;0.010368;34.2524;195129
no-run-length;10000;6;8;512;0.018432;19.267;195129
no-run-length;10000;6;16;512;0.014752;24.0733;195129
no-run-length;10000;6;32;512;0.01024;34.6806;195129
no-run-length;10000;6;64;512;0.011328;31.3497;195129
no-run-length;10000;6;128;512;0.011616;30.5724;195129
no-run-length;10000;6;256;512;0.014112;25.165;195129
no-run-length;10000;6;512;512;0.0128;27.7445;195129
no-run-length;10000;6;8;1024;0.022016;16.1305;195129
no-run-length;10000;6;16;1024;0.014048;25.2797;195129
no-run-length;10000;6;32;1024;0.014336;24.7718;195129
no-run-length;10000;6;64;1024;0.01408;25.2222;195129
no-run-length;10000;6;128;1024;0.013056;27.2004;195129
no-run-length;10000;6;256;1024;0.014336;24.7718;195129
no-run-length;10000;6;512;1024;0.014336;24.7718;195129
no-run-length;10000;7;8;16;0.208768;1.70743;196456
no-run-length;10000;7;16;16;0.10992;3.24287;196456
no-run-length;10000;7;32;16;0.057344;6.2161;196456
no-run-length;10000;7;64;16;0.032768;10.8782;196456
no-run-length;10000;7;128;16;0.018464;19.3055;196456
no-run-length;10000;7;256;16;0.014016;25.4321;196456
no-run-length;10000;7;512;16;0.012608;28.2722;196456
no-run-length;10000;7;8;32;0.112192;3.1772;196456
no-run-length;10000;7;16;32;0.05824;6.12047;196456
no-run-length;10000;7;32;32;0.031136;11.4484;196456
no-run-length;10000;7;64;32;0.019776;18.0247;196456
no-run-length;10000;7;128;32;0.01424;25.032;196456
no-run-length;10000;7;256;32;0.010816;32.9564;196456
no-run-length;10000;7;512;32;0.008416;42.3546;196456
no-run-length;10000;7;8;64;0.06;5.94093;196456
no-run-length;10000;7;16;64;0.032768;10.8782;196456
no-run-length;10000;7;32;64;0.01984;17.9665;196456
no-run-length;10000;7;64;64;0.014336;24.8644;196456
no-run-length;10000;7;128;64;0.010784;33.0542;196456
no-run-length;10000;7;256;64;0.009792;36.4028;196456
no-run-length;10000;7;512;64;0.009472;37.6326;196456
no-run-length;10000;7;8;128;0.034208;10.4203;196456
